unit		greek peasant				exp 0 armour 0 weapon_lvl 0

character	Molon, general, age 20, , x 193, y 58

army
unit		greek hoplite militia				exp 0 armour 0 weapon_lvl 0
unit		greek peasant				exp 0 armour 0 weapon_lvl 0
unit		greek peasant				exp 0 armour 0 weapon_lvl 0

character	Euthydemus, admiral, age 20, , x 155, y 55

army
unit		naval biremes				exp 0 armour 0 weapon_lvl 0

character	Attalus, diplomat, age 20, , x 200, y 54
traits GoodDiplomat 3


character_record		Cleitos, 	male, command 0, influence 0, management 0, subterfuge 0, age 14, alive, never_a_leader
character_record		Gyras, 	male, command 0, influence 0, management 0, subterfuge 0, age 9, alive, never_a_leader
character_record		Kassandros, 	male, command 0, influence 0, management 0, subterfuge 0, age 4, alive, never_a_leader
character_record		Zeuxis, 	male, command 0, influence 0, management 0, subterfuge 0, age 10, alive, never_a_leader
character_record		Alkmena, 	female, command 0, influence 0, management 0, subterfuge 0, age 58, alive, never_a_leader
character_record		Aspasia, 	female, command 0, influence 0, management 0, subterfuge 0, age 30, alive, never_a_leader
character_record		Parthenope, 	female, command 0, influence 0, management 0, subterfuge 0, age 28, alive, never_a_leader
character_record		Athena, 	female, command 0, influence 0, management 0, subterfuge 0, age 24, alive, never_a_leader
character_record		Dione, 	female, command 0, influence 0, management 0, subterfuge 0, age 24, alive, never_a_leader
character_record		Helike, 	female, command 0, influence 0, management 0, subterfuge 0, age 8, alive, never_a_leader
character_record		Orthia, 	female, command 0, influence 0, management 0, subterfuge 0, age 2, alive, never_a_leader

relative 	Antiochus, 	Alkmena,		Aristarchus,	Alexander,	Demetrius,	Dione,	end
relative 	Aristarchus, 	Aspasia,		Cleitos,	Zeuxis,	end
relative 	Alexander, 	Parthenope,		Gyras,	Helike,	end
relative 	Demetrius, 	Athena,		Kassandros,	Orthia,	end


faction	carthage, balanced_smith
denari	7000
settlement
{
	level city
	region Africa

	year_founded 0
	population 6000
	plan_set default_set
	faction_creator carthage
	building
	{
		type core_building governors_palace
	}
	building
	{
		type equestrian stables
	}
	building
	{
		type defenses stone_wall
	}
	building
	{
		type barracks militia_barracks
	}
	building
	{
		type port_buildings port
	}
	building
	{
		type market market
	}
	building
	{
		type temple_of_justice temple_of_justice_temple
	}
	building
	{
		type hinterland_farms farms
	}
}

settlement
{
	level large_town
	region Sicilia_Poeni

	year_founded 0
	population 3000
	plan_set default_set
	faction_creator carthage
	building
	{
		type core_building governors_villa
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type barracks muster_field
	}
	building
	{
		type market trader
	}
}

settlement
{
	level large_town
	region Byzacium

	year_founded 0
	population 3000
	plan_set default_set
	faction_creator carthage
	building
	{
		type core_building governors_villa
	}
	building
	{
		type barracks muster_field
	}
	building
	{
		type market trader
	}
	building
	{
		type hinterland_farms farms
	}
}

settlement
{
	level town
	region Sardinia

	year_founded 0
	population 700
	plan_set default_set
	faction_creator carthage
	building
	{
		type core_building governors_house
	}
}

settlement
{
	level town
	region Baliares

	year_founded 0
	population 1000
	plan_set default_set
	faction_creator carthage
	building
	{
		type core_building governors_house
	}
}

settlement
{
	level town
	region Baetica

	year_founded 0
	population 1400
	plan_set default_set
	faction_creator carthage
	building
	{
		type barracks muster_field
	}
	building
	{
		type market trader
	}
	building
	{
		type core_building governors_house
	}
}

character	Hanno, named character, leader, age 65, , x 96, y 49
traits GoodCommander 2 , GoodDefender 1 , PublicFaith 1 , GoodAdministrator 2 , GoodTrader 1
ancillaries spymaster
army
unit		carthaginian general's cavalry early				exp 1 armour 0 weapon_lvl 0
unit		carthaginian cavalry				exp 0 armour 0 weapon_lvl 0
unit		carthaginian elephant forest				exp 0 armour 0 weapon_lvl 0
unit		carthaginian infantry				exp 0 armour 0 weapon_lvl 0
unit		carthaginian infantry				exp 0 armour 0 weapon_lvl 0
unit		merc balearic slingers				exp 2 armour 0 weapon_lvl 0
unit		merc numidian cavalry				exp 1 armour 0 weapon_lvl 0

character	Hasdrubal, named character, heir, age 45, , x 82, y 45
traits NaturalMilitarySkill 3 , GoodDefender 1 , Intelligent 1 , Energetic 1 , GoodAmbusher 2
ancillaries Herald
army
unit		carthaginian general's cavalry early				exp 1 armour 0 weapon_lvl 0
unit		carthaginian city militia				exp 1 armour 0 weapon_lvl 0
unit		carthaginian city militia				exp 1 armour 0 weapon_lvl 0
unit		merc numidian cavalry				exp 1 armour 0 weapon_lvl 0

character	Aqhat, spy, age 27, , x 98, y 47
traits GoodSpy 4
ancillaries courtesan

character	Thero, admiral, age 25, , x 83, y 47

army
unit		naval biremes				exp 0 armour 0 weapon_lvl 0
unit		naval biremes				exp 0 armour 0 weapon_lvl 0

character	Timasion, admiral, age 28, , x 92, y 49

army
unit		naval biremes				exp 0 armour 0 weapon_lvl 0

character	Burrhus, named character, age 41, , x 83, y 34
traits GoodAdministrator 2 , Intelligent 1 , PublicFaith 1 , GoodTrader 2
ancillaries priest_of_Tanit, merchant
army
unit		carthaginian general's cavalry early				exp 1 armour 0 weapon_lvl 0
unit		carthaginian infantry				exp 0 armour 0 weapon_lvl 0
unit		carthaginian cavalry				exp 0 armour 0 weapon_lvl 0
unit		carthaginian city militia				exp 0 armour 0 weapon_lvl 0

character	Theages, named character, age 23, , x 94, y 48
traits GoodAdministrator 2 , PublicFaith 2
ancillaries freeman_clerk, merchant
army
unit		carthaginian general's cavalry early				exp 1 armour 0 weapon_lvl 0
unit		carthaginian peltast				exp 0 armour 0 weapon_lvl 0
unit		carthaginian city militia				exp 0 armour 0 weapon_lvl 0
unit		carthaginian city militia				exp 0 armour 0 weapon_lvl 0

character	Theodekles, named character, age 22, , x 54, y 63
traits GoodAdministrator 2
ancillaries merchant
army
unit		carthaginian general's cavalry early				exp 1 armour 0 weapon_lvl 0
unit		merc balearic slingers				exp 2 armour 0 weapon_lvl 0
unit		merc balearic slingers				exp 2 armour 0 weapon_lvl 0
unit		carthaginian city militia				exp 0 armour 0 weapon_lvl 0

character	Theophanes, named character, age 21, , x 17, y 58
traits NaturalMilitarySkill 1 , StrategicSkill 1 , Intelligent 1 , PublicFaith 1
ancillaries famous_warrior, merchant
army
unit		carthaginian general's cavalry early				exp 1 armour 0 weapon_lvl 0
unit		carthaginian cavalry				exp 1 armour 0 weapon_lvl 0
unit		carthaginian cavalry				exp 1 armour 0 weapon_lvl 0
unit		carthaginian infantry				exp 1 armour 0 weapon_lvl 0
unit		carthaginian infantry				exp 1 armour 0 weapon_lvl 0
unit		carthaginian peltast				exp 1 armour 0 weapon_lvl 0
unit		merc balearic slingers				exp 2 armour 0 weapon_lvl 0

character	Milkpilles, general, age 20, , x 79, y 57
traits GoodAdministrator 1 , Intelligent 1 , PublicFaith 1
ancillaries merchant
army
unit		carthaginian city militia				exp 0 armour 0 weapon_lvl 0
unit		carthaginian peasant				exp 0 armour 0 weapon_lvl 0

character	Ribaddi Ilerda, diplomat, age 47, , x 14, y 61
traits GoodDiplomat 2

character	Hiram Tunis, diplomat, age 31, , x 80, y 43
traits GoodDiplomat 3


character_record		Bomilkar, 	male, command 0, influence 0, management 0, subterfuge 0, age 13, alive, never_a_leader
character_record		Bisaltes, 	male, command 0, influence 0, management 0, subterfuge 0, age 9, alive, never_a_leader
character_record		Actaee, 	female, command 0, influence 0, management 0, subterfuge 0, age 60, alive, never_a_leader
character_record		Althaia, 	female, command 0, influence 0, management 0, subterfuge 0, age 36, alive, never_a_leader
character_record		Polymede, 	female, command 0, influence 0, management 0, subterfuge 0, age 40, alive, never_a_leader
character_record		Xanthe, 	female, command 0, influence 0, management 0, subterfuge 0, age 22, alive, never_a_leader
character_record		Roxane, 	female, command 0, influence 0, management 0, subterfuge 0, age 10, alive, never_a_leader
character_record		Muttunbaal, 	female, command 0, influence 0, management 0, subterfuge 0, age 6, alive, never_a_leader

relative 	Hanno, 	Actaee,		Hasdrubal,	Burrhus,	Theophanes,	Bomilkar,	end
relative 	Hasdrubal, 	Althaia,		Bisaltes,	Muttunbaal,	end
relative 	Burrhus, 	Polymede,		Theages,	Theodekles,	Roxane,	end
relative 	Theages, 	Xanthe,		end


faction	parthia, balanced_genghis
superfaction romans_senate
denari	5000
settlement
{
	level large_town
	region Media

	year_founded 0
	population 3600
	plan_set default_set
	faction_creator parthia
	building
	{
		type barracks muster_field
	}
	building
	{
		type market trader
	}
	building
	{
		type temple_of_one_god temple_of_one_god_shrine
	}
	building
	{
		type core_building governors_villa
	}
	building
	{
		type equestrian stables
	}
}

settlement
{
	level city
	region Elymais

	year_founded 0
	population 6300
	plan_set default_set
	faction_creator parthia
	building
	{
		type core_building governors_palace
	}
	building
	{
		type missiles practice_field
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type barracks muster_field
	}
	building
	{
		type hinterland_roads roads
	}
	building
	{
		type hinterland_farms farms
	}
}

settlement
{
	level large_town
	region Tribus_Sakae

	year_founded 0
	population 4600
	plan_set default_set
	faction_creator parthia
	building
	{
		type core_building governors_villa
	}
	building
	{
		type equestrian stables
	}
	building
	{
		type defenses wooden_pallisade
	}
}

character	Arsaces, named character, leader, age 60, , x 252, y 78
traits GoodCommander 2 , NaturalMilitarySkill 1 , PublicFaith 1 , GoodAdministrator 2 , Austere 1
ancillaries foodtaster
army
unit		east generals cavalry early				exp 1 armour 0 weapon_lvl 0
unit		east heavy cataphract				exp 0 armour 0 weapon_lvl 0
unit		east heavy cataphract				exp 0 armour 0 weapon_lvl 0
unit		east horse archer				exp 0 armour 0 weapon_lvl 0
unit		east horse archer				exp 0 armour 0 weapon_lvl 0
unit		east horse archer				exp 0 armour 0 weapon_lvl 0

character	Ardumanish, named character, heir, age 40, , x 253, y 78
traits NaturalMilitarySkill 2 , PublicFaith 1 , GoodAdministrator 1 , GoodCavalryGeneral 2
ancillaries galloper
army
unit		east generals cavalry early				exp 1 armour 0 weapon_lvl 0
unit		east slinger				exp 0 armour 0 weapon_lvl 0
unit		east slinger				exp 0 armour 0 weapon_lvl 0

character	Bagabigna, named character, age 35, , x 253, y 50
traits PublicFaith 2 , GoodAdministrator 1
ancillaries priest_of_Zoroastra
army
unit		east generals cavalry early				exp 1 armour 0 weapon_lvl 0
unit		east horse archer				exp 0 armour 0 weapon_lvl 0
unit		east horse archer				exp 0 armour 0 weapon_lvl 0
unit		east horse archer				exp 0 armour 0 weapon_lvl 0
unit		east horse archer				exp 0 armour 0 weapon_lvl 0
unit		east slinger				exp 0 armour 0 weapon_lvl 0
unit		east slinger				exp 0 armour 0 weapon_lvl 0

character	Phraotes, named character, age 30, , x 248, y 152
traits GoodAdministrator 2 , Intelligent 2 , GoodCavalryGeneral 1
ancillaries merchant
army
unit		east generals cavalry early				exp 1 armour 0 weapon_lvl 0
unit		east horse archer				exp 0 armour 0 weapon_lvl 0
unit		east horse archer				exp 0 armour 0 weapon_lvl 0
unit		east horse archer				exp 0 armour 0 weapon_lvl 0
unit		east horse archer				exp 0 armour 0 weapon_lvl 0
unit		east peasant				exp 0 armour 0 weapon_lvl 0

character	Sherh, admiral, age 20, , x 241, y 134

army
unit		naval biremes				exp 0 armour 0 weapon_lvl 0

character	Otanes, diplomat, age 20, , x 252, y 81
traits GoodDiplomat 3

character	Skunxa, spy, age 20, , x 251, y 50
traits GoodSpy 2
ancillaries dancer


character_record		Arses, 	male, command 0, influence 0, management 0, subterfuge 0, age 12, alive, never_a_leader
character_record		Thuxra, 	male, command 0, influence 0, management 0, subterfuge 0, age 4, alive, never_a_leader
character_record		Achaemenes, 	male, command 0, influence 0, management 0, subterfuge 0, age 15, alive, never_a_leader
character_record		Roxanna, 	female, command 0, influence 0, management 0, subterfuge 0, age 58, alive, never_a_leader
character_record		Ariyamna, 	female, command 0, influence 0, management 0, subterfuge 0, age 35, alive, never_a_leader
character_record		Nabunaita, 	female, command 0, influence 0, management 0, subterfuge 0, age 24, alive, never_a_leader
character_record		Bardiya, 	female, command 0, influence 0, management 0, subterfuge 0, age 8, alive, never_a_leader

relative 	Arsaces, 	Roxanna,		Ardumanish,	Bagabigna,	Phraotes,	end
relative 	Ardumanish, 	Ariyamna,		Achaemenes,	Arses,	Bardiya,	end
relative 	Phraotes, 	Nabunaita,		Thuxra,	end


faction	pontus, trader_napoleon
superfaction romans_senate
denari	3000
settlement
{
	level large_town
	region Pontus

	year_founded 0
	population 5000
	plan_set default_set
	faction_creator parthia
	building
	{
		type core_building governors_villa
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type equestrian stables
	}
	building
	{
		type barracks muster_field
	}
	building
	{
		type market trader
	}
	building
	{
		type port_buildings port
	}
}

settlement
{
	level large_town
	region Cappadocia

	year_founded 0
	population 2400
	plan_set default_set
	faction_creator parthia
	building
	{
		type core_building governors_villa
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type missiles practice_field
	}
	building
	{
		type market trader
	}
}

character	Mithradates, named character, leader, age 60, , x 190, y 80
traits GoodCommander 2 , PublicFaith 1 , Intelligent 2
ancillaries aged_retainer, chief_eunuch
army
unit		east generals cavalry early				exp 1 armour 0 weapon_lvl 0
unit		east heavy cavalry				exp 0 armour 0 weapon_lvl 0
unit		east cavalry				exp 0 armour 0 weapon_lvl 0
unit		east infantry				exp 0 armour 0 weapon_lvl 0
unit		east peltast				exp 0 armour 0 weapon_lvl 0
unit		east archer				exp 0 armour 0 weapon_lvl 0

character	Pharnaces, named character, heir, age 40, , x 190, y 75
traits NaturalMilitarySkill 1 , PublicFaith 1 , Intelligent 1 , GoodCavalryGeneral 1
ancillaries famous_courtesan, foodtaster
army
unit		east generals cavalry early				exp 1 armour 0 weapon_lvl 0
unit		east cavalry				exp 0 armour 0 weapon_lvl 0
unit		east heavy cavalry				exp 0 armour 0 weapon_lvl 0
unit		east infantry				exp 0 armour 0 weapon_lvl 0

character	Herakles, named character, age 30, , x 192, y 68
traits NaturalMilitarySkill 1 , PublicFaith 1 , Intelligent 1 , MathematicsSkill 3
ancillaries freeman_clerk, merchant
army
unit		east generals cavalry early				exp 1 armour 0 weapon_lvl 0
unit		east peltast				exp 0 armour 0 weapon_lvl 0
unit		east peltast				exp 0 armour 0 weapon_lvl 0

character	Synges, spy, age 20, , x 188, y 81
traits GoodSpy 4

character	Sauromates, diplomat, age 20, , x 192, y 80
traits GoodDiplomat 4

character	Ariobarzanes, admiral, age 20, , x 195, y 83

army
unit		naval biremes				exp 0 armour 0 weapon_lvl 0


character_record		Dionysos, 	male, command 0, influence 0, management 0, subterfuge 0, age 10, alive, never_a_leader
character_record		Paerisades, 	male, command 0, influence 0, management 0, subterfuge 0, age 6, alive, never_a_leader
character_record		Rhescuporis, 	male, command 0, influence 0, management 0, subterfuge 0, age 1, alive, never_a_leader
character_record		Spartocus, 	male, command 0, influence 0, management 0, subterfuge 0, age 15, alive, never_a_leader
character_record		Laodice, 	female, command 0, influence 0, management 0, subterfuge 0, age 55, alive, never_a_leader
character_record		Pythodoris, 	female, command 0, influence 0, management 0, subterfuge 0, age 30, alive, never_a_leader
character_record		Antonia, 	female, command 0, influence 0, management 0, subterfuge 0, age 24, alive, never_a_leader
character_record		Dynamis, 	female, command 0, influence 0, management 0, subterfuge 0, age 12, alive, never_a_leader
character_record		Gepaepyris, 	female, command 0, influence 0, management 0, subterfuge 0, age 9, alive, never_a_leader

relative 	Mithradates, 	Laodice,		Pharnaces,	Herakles,	Spartocus,	end
relative 	Pharnaces, 	Pythodoris,		Dynamis,	Gepaepyris,	Paerisades,	end
relative 	Herakles, 	Antonia,		Dionysos,	Rhescuporis,	end


faction	gauls, religious_smith
denari	5000
settlement
{
	level large_town
	region Central_Gaul

	year_founded 0
	population 3400
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_villa
	}
	building
	{
		type defenses wooden_wall
	}
	building
	{
		type barracks muster_field
	}
	building
	{
		type equestrian stables
	}
	building
	{
		type hinterland_farms farms
	}
}

settlement
{
	level large_town
	region Venetia

	year_founded 0
	population 2500
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_villa
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type barracks muster_field
	}
	building
	{
		type market trader
	}
}

settlement
{
	level large_town
	region Cisalpine_Gaul

	year_founded 0
	population 2477
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_villa
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type barracks muster_field
	}
}

settlement
{
	level large_town
	region Celtiberia

	year_founded 0
	population 3000
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_villa
	}
	building
	{
		type equestrian stables
	}
	building
	{
		type defenses wooden_wall
	}
	building
	{
		type barracks muster_field
	}
}

settlement
{
	level town
	region Aquitania

	year_founded 0
	population 1400
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_house
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type missiles practice_field
	}
}

settlement
{
	level town
	region Armorica

	year_founded 0
	population 1300
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_house
	}
	building
	{
		type barracks muster_field
	}
}

settlement
{
	level town
	region Narbonensis

	year_founded 0
	population 1300
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_house
	}
	building
	{
		type barracks muster_field
	}
}

character	Brennus, named character, leader, age 52, , x 66, y 106
traits GoodCommander 2 , Intelligent 2 , Austere 1 , PublicFaith 1
ancillaries bard, civilized_slave
army
unit		barb chieftain cavalry early gaul				exp 1 armour 0 weapon_lvl 0
unit		barb infantry gaul				exp 1 armour 0 weapon_lvl 0
unit		barb infantry gaul				exp 1 armour 0 weapon_lvl 0
unit		barb infantry gaul				exp 1 armour 0 weapon_lvl 0
unit		barb cavalry gaul				exp 1 armour 0 weapon_lvl 0
unit		barb druids gaul				exp 2 armour 0 weapon_lvl 0

character	Eporedorix, named character, heir, age 36, , x 84, y 92
traits NaturalMilitarySkill 3 , Intelligent 2 , Energetic 1 , Drink 2
ancillaries drunken_uncle, drinking_companion
army
unit		barb chieftain cavalry early gaul				exp 1 armour 0 weapon_lvl 0
unit		barb infantry gaul				exp 0 armour 0 weapon_lvl 0
unit		barb infantry gaul				exp 0 armour 0 weapon_lvl 0
unit		barb cavalry gaul				exp 0 armour 0 weapon_lvl 0

character	Senaculus of Sabis, diplomat, age 28, , x 88, y 90
traits GoodDiplomat 3

character	Rianorix, named character, age 35, , x 26, y 75
traits NaturalMilitarySkill 2 , Intelligent 1 , Energetic 1 , Drink 1
ancillaries beastmaster
army
unit		barb chieftain cavalry early gaul				exp 1 armour 0 weapon_lvl 0
unit		barb infantry gaul				exp 0 armour 0 weapon_lvl 0
unit		barb infantry gaul				exp 1 armour 0 weapon_lvl 0
unit		barb infantry gaul				exp 1 armour 0 weapon_lvl 0
unit		barb peltast gaul				exp 1 armour 0 weapon_lvl 0
unit		barb cavalry gaul				exp 1 armour 0 weapon_lvl 0

character	Dumnorix of Bibrax, general, age 20, , x 94, y 90

army
unit		barb infantry gaul				exp 0 armour 0 weapon_lvl 0
unit		barb infantry gaul				exp 0 armour 0 weapon_lvl 0
unit		barb cavalry gaul				exp 0 armour 0 weapon_lvl 0

character	Voteporix of Alesia, general, age 20, , x 57, y 84
traits NaturalMilitarySkill 1 , Energetic 1
ancillaries bodyguard
army
unit		barb infantry gaul				exp 0 armour 0 weapon_lvl 0
unit		barb infantry gaul				exp 0 armour 0 weapon_lvl 0
unit		barb infantry gaul				exp 0 armour 0 weapon_lvl 0

character	Casticos of Vesontio, general, age 20, , x 46, y 113

army
unit		barb infantry gaul				exp 0 armour 0 weapon_lvl 0

character	Maglocunus of Lemonum, general, age 20, , x 47, y 99

army
unit		barb infantry gaul				exp 0 armour 0 weapon_lvl 0

character	Vindex, named character, age 32, , x 58, y 82
traits NaturalMilitarySkill 2 , Drink 1 , Bloodthirsty 1
ancillaries galloper
army
unit		barb chieftain cavalry early gaul				exp 1 armour 0 weapon_lvl 0
unit		barb cavalry gaul				exp 0 armour 0 weapon_lvl 0
unit		barb infantry gaul				exp 0 armour 0 weapon_lvl 0
unit		barb peltast gaul				exp 0 armour 0 weapon_lvl 0

character	Lugotorix, named character, age 18, , x 92, y 91
traits Intelligent 2 , Austere 1
ancillaries civilized_slave
army
unit		barb chieftain cavalry early gaul				exp 1 armour 0 weapon_lvl 0
unit		barb cavalry gaul				exp 0 armour 0 weapon_lvl 0
unit		barb infantry gaul				exp 0 armour 0 weapon_lvl 0
unit		barb infantry gaul				exp 0 armour 0 weapon_lvl 0
unit		barb peltast gaul				exp 0 armour 0 weapon_lvl 0

character	Bolgios of Lemonum, admiral, age 30, , x 45, y 117

army
unit		naval boats				exp 0 armour 0 weapon_lvl 0

character	Ivomagus of Lemonum, spy, age 20, , x 81, y 91
traits GoodSpy 3


character_record		Belenus, 	male, command 0, influence 0, management 0, subterfuge 0, age 13, alive, never_a_leader
character_record		Lucco, 	male, command 0, influence 0, management 0, subterfuge 0, age 10, alive, never_a_leader
character_record		Virssuccius, 	male, command 0, influence 0, management 0, subterfuge 0, age 7, alive, never_a_leader
character_record		Meriadoc, 	male, command 0, influence 0, management 0, subterfuge 0, age 14, alive, never_a_leader
character_record		Huctia, 	female, command 0, influence 0, management 0, subterfuge 0, age 52, alive, never_a_leader
character_record		Cartimandua, 	female, command 0, influence 0, management 0, subterfuge 0, age 32, alive, never_a_leader
character_record		Esselt, 	female, command 0, influence 0, management 0, subterfuge 0, age 30, alive, never_a_leader
character_record		Keyne, 	female, command 0, influence 0, management 0, subterfuge 0, age 31, alive, never_a_leader
character_record		Verctissa, 	female, command 0, influence 0, management 0, subterfuge 0, age 10, alive, never_a_leader
character_record		Verica, 	female, command 0, influence 0, management 0, subterfuge 0, age 9, alive, never_a_leader

relative 	Brennus, 	Huctia,		Eporedorix,	Rianorix,	Vindex,	Lugotorix,	end
relative 	Eporedorix, 	Cartimandua,		Belenus,	Verctissa,	Virssuccius,	end
relative 	Rianorix, 	Esselt,		Lucco,	end
relative 	Vindex, 	Keyne,		Meriadoc,	Verica,	end


faction	germans, balanced_mao
denari	5000
settlement
{
	level large_town
	region Tribus_Chattii

	year_founded 0
	population 3000
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_villa
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type barracks muster_field
	}
	building
	{
		type missiles practice_field
	}
}

settlement
{
	level large_town
	region Agri_Decumates

	year_founded 0
	population 2800
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_villa
	}
	building
	{
		type barracks muster_field
	}
}

settlement
{
	level town
	region Germania_Superior

	year_founded 0
	population 1200
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_house
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type barracks muster_field
	}
}

settlement
{
	level town
	region Germania_Inferior

	year_founded 0
	population 1000
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_house
	}
}

settlement
{
	level town
	region Regnum_Marcomannii

	year_founded 0
	population 1000
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_house
	}
	building
	{
		type barracks muster_field
	}
}

character	Arminius, named character, leader, age 60, , x 95, y 130
traits GoodCommander 2 , Intelligent 2 , PublicFaith 1
ancillaries bodyguard, civilized_slave
army
unit		barb chieftain cavalry early german				exp 1 armour 0 weapon_lvl 0
unit		barb cavalry german				exp 2 armour 0 weapon_lvl 0
unit		warband spear german				exp 1 armour 0 weapon_lvl 0
unit		warband spear german				exp 1 armour 0 weapon_lvl 0
unit		warband spear german				exp 1 armour 0 weapon_lvl 0
unit		barb screeching women german				exp 0 armour 0 weapon_lvl 0

character	Ariogaisus, named character, heir, age 40, , x 79, y 114
traits GoodCommander 2 , Intelligent 1 , Energetic 1 , GoodAmbusher 1 , NightBattleCapable 1
ancillaries bard, beastmaster
army
unit		barb chieftain cavalry early german				exp 1 armour 0 weapon_lvl 0
unit		warband spear german				exp 0 armour 0 weapon_lvl 0
unit		warband spear german				exp 0 armour 0 weapon_lvl 0
unit		barb cavalry german				exp 0 armour 0 weapon_lvl 0
unit		barb peltast german				exp 0 armour 0 weapon_lvl 0
unit		barb screeching women german				exp 0 armour 0 weapon_lvl 0

character	Hariulfus, named character, age 30, , x 115, y 125
traits Intelligent 2 , Austere 1
ancillaries civilized_slave
army
unit		barb chieftain cavalry early german				exp 1 armour 0 weapon_lvl 0
unit		warband spear german				exp 0 armour 0 weapon_lvl 0

character	Ricburgis, named character, age 25, , x 84, y 127
traits NaturalMilitarySkill 2 , Energetic 1 , GoodAmbusher 1 , NightBattleCapable 1
ancillaries armourer
army
unit		barb chieftain cavalry early german				exp 1 armour 0 weapon_lvl 0
unit		warband spear german				exp 0 armour 0 weapon_lvl 0
unit		warband spear german				exp 0 armour 0 weapon_lvl 0
unit		barb peltast german				exp 0 armour 0 weapon_lvl 0
unit		barb peltast german				exp 0 armour 0 weapon_lvl 0

character	Malorix, general, age 20, , x 88, y 117

army
unit		warband spear german				exp 0 armour 0 weapon_lvl 0
unit		warband spear german				exp 0 armour 0 weapon_lvl 0

character	Ariovistus, spy, age 20, , x 77, y 110
traits GoodSpy 1

character	Ricgard, diplomat, age 20, , x 89, y 117
traits GoodDiplomat 1


character_record		Vannius, 	male, command 0, influence 0, management 0, subterfuge 0, age 14, alive, never_a_leader
character_record		Sesithacus, 	male, command 0, influence 0, management 0, subterfuge 0, age 10, alive, never_a_leader
character_record		Othelhildis, 	male, command 0, influence 0, management 0, subterfuge 0, age 6, alive, never_a_leader
character_record		Carolus, 	male, command 0, influence 0, management 0, subterfuge 0, age 2, alive, never_a_leader
character_record		Herlinda, 	female, command 0, influence 0, management 0, subterfuge 0, age 58, alive, never_a_leader
character_record		Thusnelda, 	female, command 0, influence 0, management 0, subterfuge 0, age 35, alive, never_a_leader
character_record		Aurinia, 	female, command 0, influence 0, management 0, subterfuge 0, age 28, alive, never_a_leader
character_record		Amalberga, 	female, command 0, influence 0, management 0, subterfuge 0, age 8, alive, never_a_leader
character_record		Biua, 	female, command 0, influence 0, management 0, subterfuge 0, age 7, alive, never_a_leader

relative 	Arminius, 	Herlinda,		Ariogaisus,	Hariulfus,	Ricburgis,	end
relative 	Ariogaisus, 	Thusnelda,		Vannius,	Amalberga,	Othelhildis,	end
relative 	Hariulfus, 	Aurinia,		Sesithacus,	Biua,	Carolus,	end


faction	britons, trader_henry
denari	5000
settlement
{
	level large_town
	region Britannia_Superior

	year_founded 0
	population 2800
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_villa
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type barracks muster_field
	}
}

settlement
{
	level town
	region Belgica

	year_founded 0
	population 1600
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_house
	}
	building
	{
		type defenses wooden_pallisade
	}
	building
	{
		type barracks muster_field
	}
	building
	{
		type market trader
	}
}

settlement
{
	level town
	region Tribus_Silurii

	year_founded 0
	population 984
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_house
	}
}

settlement
{
	level town
	region Britannia_Inferior

	year_founded 0
	population 984
	plan_set default_set
	faction_creator gauls
	building
	{
		type core_building governors_house
	}
}

character	Barrivendos, named character, leader, age 50, , x 57, y 128
traits GoodCommander 1 , Intelligent 2 , Austere 2 , PublicFaith 2
ancillaries druid
army
unit		barb british general briton				exp 1 armour 0 weapon_lvl 0
unit		barb infantry briton				exp 0 armour 0 weapon_lvl 0
unit		barb infantry briton				exp 0 armour 0 weapon_lvl 0
unit		barb chariot light briton				exp 0 armour 0 weapon_lvl 0

